seq,weight_entry,epoch,ids_rows,tensor,ggml_type,expert,stride,relative_offset,bytes,shadow_hit,shadow_bypass,context,request_id,seq_id,phase,pos_min,pos_max,shard,absolute_offset
4246,22,1,63,blk.7.ffn_gate_exps.weight,22,368,524800,193126400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,666728352
4247,22,1,63,blk.7.ffn_gate_exps.weight,22,371,524800,194700800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,668302752
4248,22,1,63,blk.7.ffn_gate_exps.weight,22,372,524800,195225600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,668827552
4249,22,1,63,blk.7.ffn_gate_exps.weight,22,374,524800,196275200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,669877152
4250,22,1,63,blk.7.ffn_gate_exps.weight,22,382,524800,200473600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,674075552
4251,22,1,63,blk.7.ffn_gate_exps.weight,22,386,524800,202572800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,676174752
4252,22,1,63,blk.7.ffn_gate_exps.weight,22,390,524800,204672000,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,678273952
4253,22,1,63,blk.7.ffn_gate_exps.weight,22,392,524800,205721600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,679323552
4254,22,1,63,blk.7.ffn_gate_exps.weight,22,396,524800,207820800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,681422752
4255,22,1,63,blk.7.ffn_gate_exps.weight,22,397,524800,208345600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,681947552
4256,22,1,63,blk.7.ffn_gate_exps.weight,22,401,524800,210444800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,684046752
4257,22,1,63,blk.7.ffn_gate_exps.weight,22,403,524800,211494400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,685096352
4258,22,1,63,blk.7.ffn_gate_exps.weight,22,404,524800,212019200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,685621152
4259,22,1,63,blk.7.ffn_gate_exps.weight,22,410,524800,215168000,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,688769952
4260,22,1,63,blk.7.ffn_gate_exps.weight,22,412,524800,216217600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,689819552
4261,22,1,63,blk.7.ffn_gate_exps.weight,22,413,524800,216742400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,690344352
4262,22,1,63,blk.7.ffn_gate_exps.weight,22,418,524800,219366400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,692968352
4263,22,1,63,blk.7.ffn_gate_exps.weight,22,422,524800,221465600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,695067552
4264,22,1,63,blk.7.ffn_gate_exps.weight,22,423,524800,221990400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,695592352
4265,22,1,63,blk.7.ffn_gate_exps.weight,22,424,524800,222515200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,696117152
4266,22,1,63,blk.7.ffn_gate_exps.weight,22,426,524800,223564800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,697166752
4267,22,1,63,blk.7.ffn_gate_exps.weight,22,427,524800,224089600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,697691552
4268,22,1,63,blk.7.ffn_gate_exps.weight,22,429,524800,225139200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,698741152
4269,22,1,63,blk.7.ffn_gate_exps.weight,22,432,524800,226713600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,700315552
4270,22,1,63,blk.7.ffn_gate_exps.weight,22,437,524800,229337600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,702939552
4271,22,1,63,blk.7.ffn_gate_exps.weight,22,438,524800,229862400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,703464352
4272,22,1,63,blk.7.ffn_gate_exps.weight,22,442,524800,231961600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,705563552
4273,22,1,63,blk.7.ffn_gate_exps.weight,22,448,524800,235110400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,708712352
4274,22,1,63,blk.7.ffn_gate_exps.weight,22,449,524800,235635200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,709237152
4275,22,1,63,blk.7.ffn_gate_exps.weight,22,452,524800,237209600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,710811552
4276,22,1,63,blk.7.ffn_gate_exps.weight,22,457,524800,239833600,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,713435552
4277,22,1,63,blk.7.ffn_gate_exps.weight,22,458,524800,240358400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,713960352
4278,22,1,63,blk.7.ffn_gate_exps.weight,22,461,524800,241932800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,715534752
4279,22,1,63,blk.7.ffn_gate_exps.weight,22,464,524800,243507200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,717109152
4280,22,1,63,blk.7.ffn_gate_exps.weight,22,465,524800,244032000,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,717633952
4281,22,1,63,blk.7.ffn_gate_exps.weight,22,470,524800,246656000,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,720257952
4282,22,1,63,blk.7.ffn_gate_exps.weight,22,486,524800,255052800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,728654752
4283,22,1,63,blk.7.ffn_gate_exps.weight,22,493,524800,258726400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,732328352
4284,22,1,63,blk.7.ffn_gate_exps.weight,22,494,524800,259251200,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,732853152
4285,22,1,63,blk.7.ffn_gate_exps.weight,22,496,524800,260300800,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,733902752
4286,22,1,63,blk.7.ffn_gate_exps.weight,22,498,524800,261350400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,734952352
4287,22,1,63,blk.7.ffn_gate_exps.weight,22,503,524800,263974400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,737576352
4288,22,1,63,blk.7.ffn_gate_exps.weight,22,508,524800,266598400,524800,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,740200352
4289,23,1,63,blk.7.ffn_down_exps.weight,20,5,921600,4608000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,4609952
4290,23,1,63,blk.7.ffn_down_exps.weight,20,8,921600,7372800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,7374752
4291,23,1,63,blk.7.ffn_down_exps.weight,20,10,921600,9216000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,9217952
4292,23,1,63,blk.7.ffn_down_exps.weight,20,14,921600,12902400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,12904352
4293,23,1,63,blk.7.ffn_down_exps.weight,20,18,921600,16588800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,16590752
4294,23,1,63,blk.7.ffn_down_exps.weight,20,20,921600,18432000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,18433952
4295,23,1,63,blk.7.ffn_down_exps.weight,20,21,921600,19353600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,19355552
4296,23,1,63,blk.7.ffn_down_exps.weight,20,26,921600,23961600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,23963552
4297,23,1,63,blk.7.ffn_down_exps.weight,20,27,921600,24883200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,24885152
4298,23,1,63,blk.7.ffn_down_exps.weight,20,29,921600,26726400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,26728352
4299,23,1,63,blk.7.ffn_down_exps.weight,20,31,921600,28569600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,28571552
4300,23,1,63,blk.7.ffn_down_exps.weight,20,33,921600,30412800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,30414752
4301,23,1,63,blk.7.ffn_down_exps.weight,20,34,921600,31334400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,31336352
4302,23,1,63,blk.7.ffn_down_exps.weight,20,35,921600,32256000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,32257952
4303,23,1,63,blk.7.ffn_down_exps.weight,20,37,921600,34099200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,34101152
4304,23,1,63,blk.7.ffn_down_exps.weight,20,41,921600,37785600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,37787552
4305,23,1,63,blk.7.ffn_down_exps.weight,20,44,921600,40550400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,40552352
4306,23,1,63,blk.7.ffn_down_exps.weight,20,47,921600,43315200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,43317152
4307,23,1,63,blk.7.ffn_down_exps.weight,20,51,921600,47001600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,47003552
4308,23,1,63,blk.7.ffn_down_exps.weight,20,52,921600,47923200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,47925152
4309,23,1,63,blk.7.ffn_down_exps.weight,20,55,921600,50688000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,50689952
4310,23,1,63,blk.7.ffn_down_exps.weight,20,60,921600,55296000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,55297952
4311,23,1,63,blk.7.ffn_down_exps.weight,20,61,921600,56217600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,56219552
4312,23,1,63,blk.7.ffn_down_exps.weight,20,62,921600,57139200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,57141152
4313,23,1,63,blk.7.ffn_down_exps.weight,20,65,921600,59904000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,59905952
4314,23,1,63,blk.7.ffn_down_exps.weight,20,70,921600,64512000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,64513952
4315,23,1,63,blk.7.ffn_down_exps.weight,20,71,921600,65433600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,65435552
4316,23,1,63,blk.7.ffn_down_exps.weight,20,72,921600,66355200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,66357152
4317,23,1,63,blk.7.ffn_down_exps.weight,20,75,921600,69120000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,69121952
4318,23,1,63,blk.7.ffn_down_exps.weight,20,77,921600,70963200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,70965152
4319,23,1,63,blk.7.ffn_down_exps.weight,20,78,921600,71884800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,71886752
4320,23,1,63,blk.7.ffn_down_exps.weight,20,84,921600,77414400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,77416352
4321,23,1,63,blk.7.ffn_down_exps.weight,20,86,921600,79257600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,79259552
4322,23,1,63,blk.7.ffn_down_exps.weight,20,92,921600,84787200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,84789152
4323,23,1,63,blk.7.ffn_down_exps.weight,20,94,921600,86630400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,86632352
4324,23,1,63,blk.7.ffn_down_exps.weight,20,95,921600,87552000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,87553952
4325,23,1,63,blk.7.ffn_down_exps.weight,20,101,921600,93081600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,93083552
4326,23,1,63,blk.7.ffn_down_exps.weight,20,103,921600,94924800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,94926752
4327,23,1,63,blk.7.ffn_down_exps.weight,20,108,921600,99532800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,99534752
4328,23,1,63,blk.7.ffn_down_exps.weight,20,113,921600,104140800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,104142752
4329,23,1,63,blk.7.ffn_down_exps.weight,20,116,921600,106905600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,106907552
4330,23,1,63,blk.7.ffn_down_exps.weight,20,117,921600,107827200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,107829152
4331,23,1,63,blk.7.ffn_down_exps.weight,20,118,921600,108748800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,108750752
4332,23,1,63,blk.7.ffn_down_exps.weight,20,120,921600,110592000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,110593952
4333,23,1,63,blk.7.ffn_down_exps.weight,20,121,921600,111513600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,111515552
4334,23,1,63,blk.7.ffn_down_exps.weight,20,123,921600,113356800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,113358752
4335,23,1,63,blk.7.ffn_down_exps.weight,20,128,921600,117964800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,117966752
4336,23,1,63,blk.7.ffn_down_exps.weight,20,131,921600,120729600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,120731552
4337,23,1,63,blk.7.ffn_down_exps.weight,20,132,921600,121651200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,121653152
4338,23,1,63,blk.7.ffn_down_exps.weight,20,134,921600,123494400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,123496352
4339,23,1,63,blk.7.ffn_down_exps.weight,20,135,921600,124416000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,124417952
4340,23,1,63,blk.7.ffn_down_exps.weight,20,139,921600,128102400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,128104352
4341,23,1,63,blk.7.ffn_down_exps.weight,20,143,921600,131788800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,131790752
4342,23,1,63,blk.7.ffn_down_exps.weight,20,144,921600,132710400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,132712352
4343,23,1,63,blk.7.ffn_down_exps.weight,20,148,921600,136396800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,136398752
4344,23,1,63,blk.7.ffn_down_exps.weight,20,152,921600,140083200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,140085152
4345,23,1,63,blk.7.ffn_down_exps.weight,20,154,921600,141926400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,141928352
4346,23,1,63,blk.7.ffn_down_exps.weight,20,155,921600,142848000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,142849952
4347,23,1,63,blk.7.ffn_down_exps.weight,20,158,921600,145612800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,145614752
4348,23,1,63,blk.7.ffn_down_exps.weight,20,159,921600,146534400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,146536352
4349,23,1,63,blk.7.ffn_down_exps.weight,20,160,921600,147456000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,147457952
4350,23,1,63,blk.7.ffn_down_exps.weight,20,161,921600,148377600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,148379552
4351,23,1,63,blk.7.ffn_down_exps.weight,20,164,921600,151142400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,151144352
4352,23,1,63,blk.7.ffn_down_exps.weight,20,165,921600,152064000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,152065952
4353,23,1,63,blk.7.ffn_down_exps.weight,20,166,921600,152985600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,152987552
4354,23,1,63,blk.7.ffn_down_exps.weight,20,167,921600,153907200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,153909152
4355,23,1,63,blk.7.ffn_down_exps.weight,20,168,921600,154828800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,154830752
4356,23,1,63,blk.7.ffn_down_exps.weight,20,169,921600,155750400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,155752352
4357,23,1,63,blk.7.ffn_down_exps.weight,20,170,921600,156672000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,156673952
4358,23,1,63,blk.7.ffn_down_exps.weight,20,171,921600,157593600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,157595552
4359,23,1,63,blk.7.ffn_down_exps.weight,20,172,921600,158515200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,158517152
4360,23,1,63,blk.7.ffn_down_exps.weight,20,174,921600,160358400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,160360352
4361,23,1,63,blk.7.ffn_down_exps.weight,20,179,921600,164966400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,164968352
4362,23,1,63,blk.7.ffn_down_exps.weight,20,187,921600,172339200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,172341152
4363,23,1,63,blk.7.ffn_down_exps.weight,20,188,921600,173260800,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,173262752
4364,23,1,63,blk.7.ffn_down_exps.weight,20,190,921600,175104000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,175105952
4365,23,1,63,blk.7.ffn_down_exps.weight,20,191,921600,176025600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,176027552
4366,23,1,63,blk.7.ffn_down_exps.weight,20,197,921600,181555200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,181557152
4367,23,1,63,blk.7.ffn_down_exps.weight,20,199,921600,183398400,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,183400352
4368,23,1,63,blk.7.ffn_down_exps.weight,20,200,921600,184320000,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,184321952
4369,23,1,63,blk.7.ffn_down_exps.weight,20,201,921600,185241600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,185243552
4370,23,1,63,blk.7.ffn_down_exps.weight,20,206,921600,189849600,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,189851552
4371,23,1,63,blk.7.ffn_down_exps.weight,20,207,921600,190771200,921600,0,1,target,25,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00008-of-00033.gguf,190773152
