seq,weight_entry,epoch,ids_rows,tensor,ggml_type,expert,stride,relative_offset,bytes,shadow_hit,shadow_bypass,context,request_id,seq_id,phase,pos_min,pos_max,shard,absolute_offset
698,219,1,63,blk.13.ffn_up_exps.weight,22,480,524800,251904000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,251907264
699,219,1,63,blk.13.ffn_up_exps.weight,22,481,524800,252428800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,252432064
700,219,1,63,blk.13.ffn_up_exps.weight,22,485,524800,254528000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,254531264
701,219,1,63,blk.13.ffn_up_exps.weight,22,486,524800,255052800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,255056064
702,219,1,63,blk.13.ffn_up_exps.weight,22,487,524800,255577600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,255580864
703,219,1,63,blk.13.ffn_up_exps.weight,22,488,524800,256102400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,256105664
704,219,1,63,blk.13.ffn_up_exps.weight,22,491,524800,257676800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,257680064
705,219,1,63,blk.13.ffn_up_exps.weight,22,501,524800,262924800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,262928064
706,219,1,63,blk.13.ffn_up_exps.weight,22,504,524800,264499200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00012-of-00033.gguf,264502464
707,220,1,63,blk.13.ffn_gate_exps.weight,22,7,524800,3673600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1572803008
708,220,1,63,blk.13.ffn_gate_exps.weight,22,9,524800,4723200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1573852608
709,220,1,63,blk.13.ffn_gate_exps.weight,22,10,524800,5248000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1574377408
710,220,1,63,blk.13.ffn_gate_exps.weight,22,14,524800,7347200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1576476608
711,220,1,63,blk.13.ffn_gate_exps.weight,22,15,524800,7872000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1577001408
712,220,1,63,blk.13.ffn_gate_exps.weight,22,16,524800,8396800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1577526208
713,220,1,63,blk.13.ffn_gate_exps.weight,22,17,524800,8921600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1578051008
714,220,1,63,blk.13.ffn_gate_exps.weight,22,22,524800,11545600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1580675008
715,220,1,63,blk.13.ffn_gate_exps.weight,22,26,524800,13644800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1582774208
716,220,1,63,blk.13.ffn_gate_exps.weight,22,29,524800,15219200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1584348608
717,220,1,63,blk.13.ffn_gate_exps.weight,22,30,524800,15744000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1584873408
718,220,1,63,blk.13.ffn_gate_exps.weight,22,35,524800,18368000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1587497408
719,220,1,63,blk.13.ffn_gate_exps.weight,22,40,524800,20992000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1590121408
720,220,1,63,blk.13.ffn_gate_exps.weight,22,42,524800,22041600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1591171008
721,220,1,63,blk.13.ffn_gate_exps.weight,22,50,524800,26240000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1595369408
722,220,1,63,blk.13.ffn_gate_exps.weight,22,57,524800,29913600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1599043008
723,220,1,63,blk.13.ffn_gate_exps.weight,22,64,524800,33587200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1602716608
724,220,1,63,blk.13.ffn_gate_exps.weight,22,66,524800,34636800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1603766208
725,220,1,63,blk.13.ffn_gate_exps.weight,22,67,524800,35161600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1604291008
726,220,1,63,blk.13.ffn_gate_exps.weight,22,68,524800,35686400,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1604815808
727,220,1,63,blk.13.ffn_gate_exps.weight,22,71,524800,37260800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1606390208
728,220,1,63,blk.13.ffn_gate_exps.weight,22,76,524800,39884800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1609014208
729,220,1,63,blk.13.ffn_gate_exps.weight,22,77,524800,40409600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1609539008
730,220,1,63,blk.13.ffn_gate_exps.weight,22,81,524800,42508800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1611638208
731,220,1,63,blk.13.ffn_gate_exps.weight,22,85,524800,44608000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1613737408
732,220,1,63,blk.13.ffn_gate_exps.weight,22,90,524800,47232000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1616361408
733,220,1,63,blk.13.ffn_gate_exps.weight,22,91,524800,47756800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1616886208
734,220,1,63,blk.13.ffn_gate_exps.weight,22,93,524800,48806400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1617935808
735,220,1,63,blk.13.ffn_gate_exps.weight,22,97,524800,50905600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1620035008
736,220,1,63,blk.13.ffn_gate_exps.weight,22,105,524800,55104000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1624233408
737,220,1,63,blk.13.ffn_gate_exps.weight,22,106,524800,55628800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1624758208
738,220,1,63,blk.13.ffn_gate_exps.weight,22,113,524800,59302400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1628431808
739,220,1,63,blk.13.ffn_gate_exps.weight,22,118,524800,61926400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1631055808
740,220,1,63,blk.13.ffn_gate_exps.weight,22,119,524800,62451200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1631580608
741,220,1,63,blk.13.ffn_gate_exps.weight,22,121,524800,63500800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1632630208
742,220,1,63,blk.13.ffn_gate_exps.weight,22,124,524800,65075200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1634204608
743,220,1,63,blk.13.ffn_gate_exps.weight,22,128,524800,67174400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1636303808
744,220,1,63,blk.13.ffn_gate_exps.weight,22,134,524800,70323200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1639452608
745,220,1,63,blk.13.ffn_gate_exps.weight,22,144,524800,75571200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1644700608
746,220,1,63,blk.13.ffn_gate_exps.weight,22,148,524800,77670400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1646799808
747,220,1,63,blk.13.ffn_gate_exps.weight,22,154,524800,80819200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1649948608
748,220,1,63,blk.13.ffn_gate_exps.weight,22,155,524800,81344000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1650473408
749,220,1,63,blk.13.ffn_gate_exps.weight,22,157,524800,82393600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1651523008
750,220,1,63,blk.13.ffn_gate_exps.weight,22,160,524800,83968000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1653097408
751,220,1,63,blk.13.ffn_gate_exps.weight,22,169,524800,88691200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1657820608
752,220,1,63,blk.13.ffn_gate_exps.weight,22,181,524800,94988800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1664118208
753,220,1,63,blk.13.ffn_gate_exps.weight,22,185,524800,97088000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1666217408
754,220,1,63,blk.13.ffn_gate_exps.weight,22,187,524800,98137600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1667267008
755,220,1,63,blk.13.ffn_gate_exps.weight,22,200,524800,104960000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1674089408
756,220,1,63,blk.13.ffn_gate_exps.weight,22,211,524800,110732800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1679862208
757,220,1,63,blk.13.ffn_gate_exps.weight,22,212,524800,111257600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1680387008
758,220,1,63,blk.13.ffn_gate_exps.weight,22,215,524800,112832000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1681961408
759,220,1,63,blk.13.ffn_gate_exps.weight,22,219,524800,114931200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1684060608
760,220,1,63,blk.13.ffn_gate_exps.weight,22,221,524800,115980800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1685110208
761,220,1,63,blk.13.ffn_gate_exps.weight,22,222,524800,116505600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1685635008
762,220,1,63,blk.13.ffn_gate_exps.weight,22,224,524800,117555200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1686684608
763,220,1,63,blk.13.ffn_gate_exps.weight,22,227,524800,119129600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1688259008
764,220,1,63,blk.13.ffn_gate_exps.weight,22,232,524800,121753600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1690883008
765,220,1,63,blk.13.ffn_gate_exps.weight,22,233,524800,122278400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1691407808
766,220,1,63,blk.13.ffn_gate_exps.weight,22,237,524800,124377600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1693507008
767,220,1,63,blk.13.ffn_gate_exps.weight,22,240,524800,125952000,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1695081408
768,220,1,63,blk.13.ffn_gate_exps.weight,22,243,524800,127526400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1696655808
769,220,1,63,blk.13.ffn_gate_exps.weight,22,245,524800,128576000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1697705408
770,220,1,63,blk.13.ffn_gate_exps.weight,22,248,524800,130150400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1699279808
771,220,1,63,blk.13.ffn_gate_exps.weight,22,250,524800,131200000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1700329408
772,220,1,63,blk.13.ffn_gate_exps.weight,22,262,524800,137497600,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1706627008
773,220,1,63,blk.13.ffn_gate_exps.weight,22,265,524800,139072000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1708201408
774,220,1,63,blk.13.ffn_gate_exps.weight,22,266,524800,139596800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1708726208
775,220,1,63,blk.13.ffn_gate_exps.weight,22,267,524800,140121600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1709251008
776,220,1,63,blk.13.ffn_gate_exps.weight,22,268,524800,140646400,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1709775808
777,220,1,63,blk.13.ffn_gate_exps.weight,22,273,524800,143270400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1712399808
778,220,1,63,blk.13.ffn_gate_exps.weight,22,274,524800,143795200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1712924608
779,220,1,63,blk.13.ffn_gate_exps.weight,22,276,524800,144844800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1713974208
780,220,1,63,blk.13.ffn_gate_exps.weight,22,277,524800,145369600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1714499008
781,220,1,63,blk.13.ffn_gate_exps.weight,22,280,524800,146944000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1716073408
782,220,1,63,blk.13.ffn_gate_exps.weight,22,283,524800,148518400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1717647808
783,220,1,63,blk.13.ffn_gate_exps.weight,22,286,524800,150092800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1719222208
784,220,1,63,blk.13.ffn_gate_exps.weight,22,290,524800,152192000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1721321408
785,220,1,63,blk.13.ffn_gate_exps.weight,22,293,524800,153766400,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1722895808
786,220,1,63,blk.13.ffn_gate_exps.weight,22,294,524800,154291200,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1723420608
787,220,1,63,blk.13.ffn_gate_exps.weight,22,298,524800,156390400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1725519808
788,220,1,63,blk.13.ffn_gate_exps.weight,22,302,524800,158489600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1727619008
789,220,1,63,blk.13.ffn_gate_exps.weight,22,303,524800,159014400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1728143808
790,220,1,63,blk.13.ffn_gate_exps.weight,22,304,524800,159539200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1728668608
791,220,1,63,blk.13.ffn_gate_exps.weight,22,306,524800,160588800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1729718208
792,220,1,63,blk.13.ffn_gate_exps.weight,22,309,524800,162163200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1731292608
793,220,1,63,blk.13.ffn_gate_exps.weight,22,311,524800,163212800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1732342208
794,220,1,63,blk.13.ffn_gate_exps.weight,22,312,524800,163737600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1732867008
795,220,1,63,blk.13.ffn_gate_exps.weight,22,315,524800,165312000,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1734441408
796,220,1,63,blk.13.ffn_gate_exps.weight,22,316,524800,165836800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1734966208
797,220,1,63,blk.13.ffn_gate_exps.weight,22,318,524800,166886400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1736015808
798,220,1,63,blk.13.ffn_gate_exps.weight,22,319,524800,167411200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1736540608
799,220,1,63,blk.13.ffn_gate_exps.weight,22,321,524800,168460800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1737590208
800,220,1,63,blk.13.ffn_gate_exps.weight,22,326,524800,171084800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1740214208
801,220,1,63,blk.13.ffn_gate_exps.weight,22,329,524800,172659200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1741788608
802,220,1,63,blk.13.ffn_gate_exps.weight,22,330,524800,173184000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1742313408
803,220,1,63,blk.13.ffn_gate_exps.weight,22,338,524800,177382400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1746511808
804,220,1,63,blk.13.ffn_gate_exps.weight,22,339,524800,177907200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1747036608
805,220,1,63,blk.13.ffn_gate_exps.weight,22,348,524800,182630400,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1751759808
806,220,1,63,blk.13.ffn_gate_exps.weight,22,350,524800,183680000,524800,1,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1752809408
807,220,1,63,blk.13.ffn_gate_exps.weight,22,351,524800,184204800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1753334208
808,220,1,63,blk.13.ffn_gate_exps.weight,22,352,524800,184729600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1753859008
809,220,1,63,blk.13.ffn_gate_exps.weight,22,355,524800,186304000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1755433408
810,220,1,63,blk.13.ffn_gate_exps.weight,22,356,524800,186828800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1755958208
811,220,1,63,blk.13.ffn_gate_exps.weight,22,357,524800,187353600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1756483008
812,220,1,63,blk.13.ffn_gate_exps.weight,22,360,524800,188928000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1758057408
813,220,1,63,blk.13.ffn_gate_exps.weight,22,361,524800,189452800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1758582208
814,220,1,63,blk.13.ffn_gate_exps.weight,22,365,524800,191552000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1760681408
815,220,1,63,blk.13.ffn_gate_exps.weight,22,366,524800,192076800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1761206208
816,220,1,63,blk.13.ffn_gate_exps.weight,22,367,524800,192601600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1761731008
817,220,1,63,blk.13.ffn_gate_exps.weight,22,370,524800,194176000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1763305408
818,220,1,63,blk.13.ffn_gate_exps.weight,22,372,524800,195225600,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1764355008
819,220,1,63,blk.13.ffn_gate_exps.weight,22,380,524800,199424000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1768553408
820,220,1,63,blk.13.ffn_gate_exps.weight,22,381,524800,199948800,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1769078208
821,220,1,63,blk.13.ffn_gate_exps.weight,22,384,524800,201523200,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1770652608
822,220,1,63,blk.13.ffn_gate_exps.weight,22,385,524800,202048000,524800,0,0,target,27,0,prefill,0,62,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00011-of-00033.gguf,1771177408
